"Record ID","Store Name","Store Type","Street Number","Street Name","Additional Address","City","State","Zip Code","Zip4","County","Latitude","Longitude","Authorization Date","End Date"
1112643,"Circle K Stores Inc. 2707772","Convenience Store","2888","Highway 28 E",NA,"Pineville","LA","71360","5715","RAPIDES",31.33302,-92.40466,"07/30/2013",NA
1112647,"Circle K Stores Inc. 2707775","Convenience Store","4029","JACKSON ST EXT",NA,"Alexandria","LA","71303",NA,"RAPIDES",31.28167,-92.47807,"07/30/2013",NA
1073942,"Circle K Stores, Inc 2702843","Convenience Store","3432","Monroe Hwy",NA,"Pineville","LA","71360","4109","RAPIDES",31.36318,-92.41177,"10/15/2012",NA
1074276,"Circle K Stores, Inc 2707769","Convenience Store","5819","Masonic Dr",NA,"Alexandria","LA","71301","2635","RAPIDES",31.26055,-92.47578,"10/15/2012",NA
1209691,"Coleman's Grocery","Convenience Store","1436","Vance Ave",NA,"Alexandria","LA","71301","6155","RAPIDES",31.29562,-92.44934,"11/30/2015",NA
965716,"D&d Stop & Save","Convenience Store","2900","S Macarthur Dr",NA,"Alexandria","LA","71301","2925","RAPIDES",31.26707,-92.45781,"05/19/2022",NA
1192742,"Duke's One Stop Shop","Convenience Store","1624","England Dr",NA,"Alexandria","LA","71303","4157","RAPIDES",31.31526,-92.48144,"10/25/2022",NA
942386,"Joes Grocery","Convenience Store","3606","3rd St",NA,"Alexandria","LA","71302","5501","RAPIDES",31.29586,-92.42345,"11/06/2017",NA
1265060,"Jr Lee Ray's","Convenience Store","902","Bayou Maria Rd",NA,"Pineville","LA","71360","6710","RAPIDES",31.31331,-92.41738,"02/14/2017",NA
884670,"King City #2","Convenience Store","2901","3rd St",NA,"Alexandria","LA","71302","6006","RAPIDES",31.29914,-92.42893,"03/19/2009",NA
1108870,"Kolin General","Convenience Store","3937","Old Marksville Hwy",NA,"Pineville","LA","71360","9022","RAPIDES",31.29637,-92.33574,"07/30/2013",NA
605311,"KOUNTRY KORNER #1","Convenience Store","392","Mora Rd",NA,"Mora","LA","71455","9762","RAPIDES",31.34957,-92.92004,"01/01/1930",NA
419749,"KROGER 381","Super Store","1422","Macarthur Dr",NA,"Alexandria","LA","71301","4022","RAPIDES",31.2845,-92.47457,"01/01/1930",NA
1406587,"Kwik N Easy","Convenience Store","3723","S Macarthur Dr",NA,"Alexandria","LA","71302","3339","RAPIDES",31.26277,-92.44878,"07/23/2020",NA
1410341,"Lecompte Smoke Shop","Convenience Store","1910","Highway 71 S",NA,"Lecompte","LA","71346","3500","RAPIDES",31.08968,-92.39642,"09/24/2020",NA
1327571,"Love's Travel Stop 720","Convenience Store","7046","Highway 1",NA,"Boyce","LA","71409","9228","RAPIDES",31.36013,-92.5893,"06/27/2018",NA
590617,"Mac's Fresh Market 11","Supermarket","3005","Highway 28 E",NA,"Pineville","LA","71360","5718","RAPIDES",31.33302,-92.40042,"08/07/1991",NA
485962,"Mac's Fresh Market 7","Supermarket","4615","Jackson Street Ext",NA,"Alexandria","LA","71303","2557","RAPIDES",31.27731,-92.48083,"01/13/2003",NA
767221,"Mac's Fresh Market 10","Supermarket","4617","Shreveport Hwy",NA,"Pineville","LA","71360","3830","RAPIDES",31.38311,-92.43412,"09/29/2005",NA
1308389,"Murphy USA 7469","Convenience Store","6201","Coliseum Blvd",NA,"Alexandria","LA","71303","3721","RAPIDES",31.29541,-92.51438,"12/12/2017",NA
1308431,"Murphy USA 7552","Convenience Store","2052","N Mall Dr",NA,"Alexandria","LA","71301","3617","RAPIDES",31.27724,-92.45274,"12/12/2017",NA
1384652,"Murphy USA 7749","Convenience Store","3634","Monroe Hwy",NA,"Pineville","LA","71360","4111","RAPIDES",31.36761,-92.40972,"10/29/2019",NA
1458030,"N & A Food & Gas","Convenience Store","2430","England Dr",NA,"Alexandria","LA","71303","4126","RAPIDES",31.32147,-92.48604,"11/04/2021",NA
1540597,"Pineville Smoke Stop","Convenience Store","4000","Highway 28 E",NA,"Pineville","LA","71360","5411","RAPIDES",31.33572,-92.37615,"04/26/2023",NA
1407989,"Pooh's","Convenience Store","605","Pacific",NA,"Boyce","LA","71409",NA,"RAPIDES",31.38734,-92.67184,"07/15/2020",NA
914004,"Rapides Station Truck Stop","Convenience Store","5570","Old Boyce Rd",NA,"Boyce","LA","71409","9219","RAPIDES",31.35257,-92.53459,"10/05/2009",NA
878347,"Rick's #1","Convenience Store","6204","Shreveport Hwy",NA,"Pineville","LA","71360","2845","RAPIDES",31.40451,-92.44946,"03/09/2009",NA
1511095,"Roul's Food Mart & Deli","Convenience Store","2920","Monroe St",NA,"Alexandria","LA","71301","5531","RAPIDES",31.30248,-92.47306,"08/18/2022",NA
1550017,"Rubios Wag A Bag","Convenience Store","3961","Highway 112",NA,"Forest Hill","LA","71430","9650","RAPIDES",31.05845,-92.51144,"07/11/2023",NA
766307,"Sam's Club 8181","Super Store","3805","North Blvd",NA,"Alexandria","LA","71301","3565","RAPIDES",31.27296,-92.4581,"09/02/2008",NA
1249319,"Sams PDQ Mart","Convenience Store","1904","Lee St",NA,"Alexandria","LA","71301","6012","RAPIDES",31.29933,-92.45182,"08/02/2016",NA
1440605,"Save More","Convenience Store","4400","Lee St",NA,"Alexandria","LA","71302","3328","RAPIDES",31.26786,-92.44488,"09/23/2021",NA
1546395,"Smokers Paradise Plus #15","Convenience Store","13342","Highway 165 S",NA,"Glenmora","LA","71433","4605","RAPIDES",30.91538,-92.61552,"05/11/2023",NA
687379,"Super 1 Foods 601","Supermarket","604","Macarthur Dr",NA,"Alexandria","LA","71303","3111","RAPIDES",31.29482,-92.47871,"04/26/1984",NA
345824,"Super 1 Foods 609","Supermarket","2951","Cottingham Expy",NA,"Pineville","LA","71360","4389","RAPIDES",31.35655,-92.41482,"07/26/1991",NA
761353,"SUPER 1 FOODS 620","Supermarket","3123","Highway 28 E",NA,"Pineville","LA","71360","5701","RAPIDES",31.33296,-92.39803,"07/28/2005",NA
248140,"SUPER ZAKS","Convenience Store","2929","Masonic Dr",NA,"Alexandria","LA","71301","4434","RAPIDES",31.2882,-92.45551,"06/17/2003",NA
807515,"TARGET STORE T167","Super Store","2206","Memorial Dr",NA,"Alexandria","LA","71301","3611","RAPIDES",31.27948,-92.4574,"11/22/2006",NA
1176280,"Walmart Neighborhood Market 3727","Super Store","812","Belleau Wood Blvd",NA,"Alexandria","LA","71303","2584","RAPIDES",31.27123,-92.48634,"11/18/2014",NA
1178801,"Walmart Neighborhood Market 3736","Super Store","2750","Highway 28 E",NA,"Pineville","LA","71360","5713","RAPIDES",31.33309,-92.40567,"11/24/2014",NA
577740,"Walmart SUPERCENTER 75","Super Store","3636","Monroe Hwy",NA,"Pineville","LA","71360","4127","RAPIDES",31.36598,-92.41023,"09/15/1998",NA
654739,"Walmart SUPERCENTER  539","Super Store","2050","N Mall Dr",NA,"Alexandria","LA","71301","3619","RAPIDES",31.2773,-92.45147,"05/19/1999",NA
851448,"Walmart Supercenter 4295","Super Store","6225","Coliseum Blvd",NA,"Alexandria","LA","71303","3721","RAPIDES",31.29544,-92.51517,"04/15/2008",NA
1545211,"Water Street Market","Convenience Store","1802","Water St",NA,"Lecompte","LA","71346","9545","RAPIDES",31.08643,-92.40519,"07/13/2023",NA
1037368,"Y Not Stop A 1030","Convenience Store","8091","Highway 71 S",NA,"Alexandria","LA","71302","9118","RAPIDES",31.1596,-92.41398,"01/20/2012",NA
1360650,"Y Not Stop Airpark 900","Convenience Store","6019","Old Boyce Rd",NA,"Alexandria","LA","71303","5057","RAPIDES",31.34492,-92.51873,"04/22/2019",NA
1037361,"Y Not Stop Deville 800","Convenience Store","1299","Highway 115",NA,"Deville","LA","71328","9293","RAPIDES",31.40035,-92.16442,"01/20/2012",NA
1360646,"Y Not Stop Versailles 1050","Convenience Store","64","Versailles Blvd",NA,"Alexandria","LA","71303","3960","RAPIDES",31.29063,-92.50447,"04/15/2019",NA
1456257,"Y-Not Stop Buhlow 1070","Convenience Store","2149","Rainbow Dr",NA,"Pineville","LA","71360","6449","RAPIDES",31.3277,-92.44496,"06/28/2021",NA
369929,"Country Market","Convenience Store","6036","Highway 71",NA,"Coushatta","LA","71019","7518","RED RIVER",32.01436,-93.31435,"08/09/2017",NA
1005441,"Coushatta Express Mart","Convenience Store","1215","Nettles Ln",NA,"Coushatta","LA","71019","9050","RED RIVER",32.02678,-93.33614,"09/05/2017",NA
580416,"Rivertown Market","Supermarket","5115","Cut Off Rd",NA,"Coushatta","LA","71019","5163","RED RIVER",32.01896,-93.33295,"11/04/1998",NA
456674,"Brookshire Food Store 83","Supermarket","902","Broadway St",NA,"Delhi","LA","71232","3402","RICHLAND",32.44799,-91.49297,"06/21/1993",NA
396661,"BROOKSHIRE FOOD STORE 111","Supermarket","1952","Julia St",NA,"Rayville","LA","71269",NA,"RICHLAND",32.46172,-91.76075,"01/04/2001",NA
1486721,"Central Station 155","Convenience Store","1208","Broadway St",NA,"Delhi","LA","71232","7038","RICHLAND",32.44106,-91.49503,"01/06/2022",NA
892836,"Circle K 2707782","Convenience Store","2204","Julia St",NA,"Rayville","LA","71269","5595","RICHLAND",32.4553,-91.75924,"05/14/2009",NA
1357244,"Delhi Express 1","Convenience Store","317","Main St",NA,"Delhi","LA","71232","2219","RICHLAND",32.46459,-91.49236,"04/29/2019",NA
1319933,"MANGHAM U-PAK-IT Chevron N/A","Convenience Store","108","Louisiana St",NA,"Mangham","LA","71259",NA,"RICHLAND",32.30923,-91.77555,"07/23/2018",NA
1280753,"Pilot Travel Center 335","Convenience Store","103","Grimshaw St",NA,"Rayville","LA","71269","5522","RICHLAND",32.45969,-91.76006,"03/27/2017",NA
973624,"Raceway 728","Convenience Store","2207","Louisa St",NA,"Rayville","LA","71269","5588","RICHLAND",32.45504,-91.75905,"02/19/2019",NA
1468647,"Rayville U-pak-it","Convenience Store","2175","Louisa St",NA,"Rayville","LA","71269","5570","RICHLAND",32.45575,-91.75836,"10/06/2021",NA
858802,"S Mart 1","Convenience Store","1206","Harrison St",NA,"Rayville","LA","71269","2040","RICHLAND",32.47831,-91.76496,"08/17/2023",NA
1271040,"S Mart 4","Convenience Store","3430","Highway 80",NA,"Rayville","LA","71269","7027","RICHLAND",32.47314,-91.69832,"03/07/2017",NA
1489612,"S Mart 6","Convenience Store","504","First St",NA,"Delhi","LA","71232","2503","RICHLAND",32.45781,-91.49134,"04/26/2022",NA
1347382,"S-Mart","Convenience Store","606","Harrison St",NA,"Rayville","LA","71269","2307","RICHLAND",32.47747,-91.75482,"03/04/2019",NA
1430936,"Start Travel Plaza","Convenience Store","2902","Magnolia Dr",NA,"Rayville","LA","71269","7621","RICHLAND",32.47949,-91.86085,"02/01/2021",NA
995287,"Startmart U-Pak-It 335","Convenience Store","5963","Federal 80 Hwy",NA,"Rayville","LA","71269","7750","RICHLAND",32.48634,-91.85979,"03/30/2011",NA
1476100,"Superior Mart","Convenience Store","2013","Julia St",NA,"Rayville","LA","71269","5519","RICHLAND",32.46065,-91.75853,"11/22/2021",NA
365125,"Walmart 1109","Super Store","1806","Julia St",NA,"Rayville","LA","71269",NA,"RICHLAND",32.46289,-91.7634,"07/01/2002",NA
1371765,"Brookshire Brothers 116","Super Store","175","San Antonio Ave",NA,"Many","LA","71449","3008","SABINE",31.56623,-93.49081,"07/15/2019",NA
1066708,"Corner Market","Convenience Store","995","Martin Luther King Jr Dr",NA,"Many","LA","71449","3547","SABINE",31.57333,-93.4761,"08/07/2012",NA
1571721,"Fisherman's Quick Stop","Convenience Store","45020","Highway 191",NA,"Many","LA","71449","5075","SABINE",31.38726,-93.59367,"12/14/2023",NA
974034,"H & L Grocery","Convenience Store","8794","Stoddard St",NA,"Pleasant Hill","LA","71065","4610","SABINE",31.81702,-93.52018,"11/16/2010",NA
1252824,"Jr's Food Mart","Convenience Store","104","Fisher Rd",NA,"Many","LA","71449","3707","SABINE",31.56332,-93.47604,"09/02/2016",NA
1033063,"Market Basket 8","Supermarket","12054","Texas Hwy",NA,"Many","LA","71449","5605","SABINE",31.49443,-93.65723,"11/21/2011",NA
1251802,"Spring Market 705","Supermarket","1495","Obrie St",NA,"Zwolle","LA","71486","2517","SABINE",31.64168,-93.64226,"06/16/2016",NA
1484735,"Victors Toledo Bend","Convenience Store","3605","Highway 1215",NA,"Zwolle","LA","71486","3840","SABINE",31.53656,-93.70826,"11/24/2023",NA
658224,"Walmart 876","Super Store","25800","Highway 171",NA,"Many","LA","71449",NA,"SABINE",31.58095,-93.50781,"07/01/2002",NA
1256554,"Big Easy Discount","Convenience Store","1016","W Judge Perez Dr",NA,"Chalmette","LA","70043","4704","ST BERNARD",29.94493,-89.97049,"09/02/2016",NA
795278,"BREAUX MART SUPERMARKETS INC","Super Store","315","E Judge Perez Dr",NA,"Chalmette","LA","70043","5139","ST BERNARD",29.9419,-89.96127,"08/28/2006",NA
1437275,"Day & Night #3","Convenience Store","5840","E Judge Perez Dr",NA,"Violet","LA","70092","3037","ST BERNARD",29.90969,-89.8968,"02/08/2021",NA
1425214,"Fast Stop Of Chalmette Llc 2545","Convenience Store","2545","Paris Rd",NA,"Chalmette","LA","70043","5051","ST BERNARD",29.9418,-89.96395,"11/18/2020",NA
1000068,"Genie's Quick Stop 1","Convenience Store","809","W Genie St",NA,"Chalmette","LA","70043","2035","ST BERNARD",29.95481,-89.96583,"06/07/2011",NA
1314376,"Gmg Express Llc","Convenience Store","7601","E Saint Bernard Hwy",NA,"Violet","LA","70092","3635","ST BERNARD",29.88008,-89.89584,"04/16/2018",NA
1568749,"La Catracha Grocery Store","Convenience Store","2407","Paris Rd","Ste A","Chalmette","LA","70043","5020","ST BERNARD",29.94079,-89.96395,"11/29/2023",NA
982526,"Meraux Food Store","Convenience Store","2004","Paris Rd",NA,"Chalmette","LA","70043","5023","ST BERNARD",29.9374,-89.96619,"01/12/2011",NA
936781,"Meraux Quick Stop","Convenience Store","3112","E Saint Bernard Hwy",NA,"Meraux","LA","70075","2540","ST BERNARD",29.93006,-89.93356,"02/25/2010",NA
841154,"Nicosias Express Lane","Convenience Store","101","Bayou Rd",NA,"Saint Bernard","LA","70085","5501","ST BERNARD",29.86811,-89.88988,"02/01/2008",NA
1506366,"Oakridge Food & Fuel","Convenience Store","5815","E Judge Perez Dr",NA,"Violet","LA","70092","3038","ST BERNARD",29.91002,-89.89587,"07/11/2022",NA
1016177,"Ponstein's Food Store","Convenience Store","3523","Paris Rd",NA,"Chalmette","LA","70043","2219","ST BERNARD",29.95149,-89.9593,"08/11/2011",NA
926557,"QC Discount","Convenience Store","4725","E Judge Perez Dr",NA,"Violet","LA","70092","4043","ST BERNARD",29.9229,-89.90685,"02/25/2010",NA
1099939,"Qc Pitlane","Convenience Store","3225","E Judge Perez Dr",NA,"Meraux","LA","70075","2556","ST BERNARD",29.9377,-89.92926,"07/05/2013",NA
872244,"Quick Check 4","Convenience Store","617","Bayou Rd",NA,"Saint Bernard","LA","70085","5803","ST BERNARD",29.86791,-89.87539,"12/03/2008",NA
1317931,"Saints Food Store","Convenience Store","8953","W Judge Perez Dr",NA,"Chalmette","LA","70043","4512","ST BERNARD",29.95012,-89.972,"11/07/2018",NA
948388,"Sammy's Discount Express","Convenience Store","1611","E Saint Bernard Hwy",NA,"Chalmette","LA","70043","5631","ST BERNARD",29.93044,-89.9522,"06/03/2010",NA
920521,"Save A Lot 355","Supermarket","8700","W Judge Perez Dr",NA,"Chalmette","LA","70043",NA,"ST BERNARD",29.95135,-89.97446,"10/15/2009",NA
1137474,"South Lake Foods","Convenience Store","7532","E Judge Perez Dr",NA,"Violet","LA","70092","3500","ST BERNARD",29.87983,-89.87721,"05/13/2014",NA
1256553,"St B's Discount","Convenience Store","5859","E Saint Bernard Hwy",NA,"Violet","LA","70092","2901","ST BERNARD",29.90401,-89.90305,"12/05/2023",NA
931154,"Super Discount Store","Convenience Store","3235","Paris Rd",NA,"Chalmette","LA","70043","3204","ST BERNARD",29.94866,-89.96062,"06/17/2010",NA
1264512,"Triple A Food Mart","Convenience Store","1901","E Judge Perez Dr",NA,"Chalmette","LA","70043","5743","ST BERNARD",29.93777,-89.94645,"12/15/2016",NA
1228332,"Walmart Neighborhood Market 5081","Super Store","2500","Archbishop Hannan Blvd",NA,"Meraux","LA","70075","2637","ST BERNARD",29.9342,-89.92345,"11/24/2015",NA
931381,"Walmart Supercenter 909","Super Store","8101","W Judge Perez Dr",NA,"Chalmette","LA","70043",NA,"ST BERNARD",29.95577,-89.98436,"12/29/2009",NA
297152,"WINN-DIXIE 1432","Supermarket","3300","Paris Rd",NA,"Chalmette","LA","70043","2259","ST BERNARD",29.94975,-89.96024,"04/06/2006",NA
1529588,"Adel's Gas Stop 2","Convenience Store","101","St. Rose Avenue",NA,"St. Rose","LA","70087",NA,"ST CHARLES",29.946,-90.31725,"01/19/2023",NA
1235599,"Ama Food Mart","Convenience Store","10569","River Rd",NA,"Ama","LA","70031","2111","ST CHARLES",29.95234,-90.29632,"03/11/2016",NA
1207970,"Big River Food & Fuel 8","Convenience Store","14190","River Road",NA,"New Sarpy","LA","70079","0158","ST CHARLES",30.00443,-90.41223,"08/25/2015",NA
1022825,"Big River Food And Fuel 5","Convenience Store","15255","Highway 90",NA,"Paradis","LA","70080","2405","ST CHARLES",29.87674,-90.43636,"10/12/2011",NA
1152075,"Big River Food And Fuel 4","Convenience Store","15723","Airline Hwy",NA,"Norco","LA","70079","2464","ST CHARLES",30.01697,-90.40887,"06/03/2014",NA
1145916,"Big River Food And Fuel 18","Convenience Store","10326","Airline Hwy",NA,"Saint Rose","LA","70087","3006","ST CHARLES",29.97636,-90.29113,"07/01/2014",NA
1158240,"Big River Food And Fuel 16","Convenience Store","13470","River Rd",NA,"Destrehan","LA","70047","5004","ST CHARLES",29.95018,-90.37775,"09/05/2014",NA
1172737,"Birdies  15","Convenience Store","15226","Highway 90",NA,"Paradis","LA","70080","2404","ST CHARLES",29.87781,-90.43568,"12/01/2014",NA
1050101,"Birdies Food & Fuel 5","Convenience Store","15427","River Rd",NA,"Hahnville","LA","70057","2201","ST CHARLES",29.97345,-90.40618,"05/11/2012",NA
846203,"Birdies Inc","Convenience Store","15701","River Rd",NA,"Hahnville","LA","70057",NA,"ST CHARLES",29.98042,-90.40778,"03/06/2008",NA
1004313,"Champion's Express Mart 50","Convenience Store","14130","Highway 90",NA,"Boutte","LA","70039","3513","ST CHARLES",29.89157,-90.40899,"05/09/2017",NA
910595,"Circle K 2704203","Convenience Store","1960","Ormond Blvd",NA,"Destrehan","LA","70047",NA,"ST CHARLES",29.96915,-90.37556,"09/03/2009",NA
1367537,"Frank's Supermarket","Supermarket","17235","Highway 90",NA,"Des Allemands","LA","70030","4303","ST CHARLES",29.82412,-90.46646,"07/09/2019",NA
1179241,"Harry's One Stop","Convenience Store","18356","River Rd",NA,"La Place","LA","70068","8915","ST CHARLES",30.031,-90.46779,"12/18/2014",NA
646118,"MAJORIA'S SUPERMARKET","Supermarket","13413","Highway 90",NA,"Boutte","LA","70039","3007","ST CHARLES",29.90208,-90.38458,"01/01/1930",NA
1423994,"Murphy USA 7777","Convenience Store","12953","Highway 90",NA,"Boutte","LA","70039","3049","ST CHARLES",29.90615,-90.37046,"09/24/2020",NA
1525469,"River Road Market & Deli","Supermarket","13572","River Rd",NA,"Destrehan","LA","70047","3517","ST CHARLES",29.95159,-90.38077,"11/30/2022",NA
1481539,"St Rose Discount Market","Convenience Store","11734","River Rd",NA,"Saint Rose","LA","70087","3802","ST CHARLES",29.94265,-90.32136,"12/20/2021",NA
250472,"Walmart SUPERCENTER 2913","Super Store","13001","Highway 90",NA,"Boutte","LA","70039","3051","ST CHARLES",29.90605,-90.37244,"12/21/2000",NA
466848,"WINN-DIXIE 1588","Supermarket","12519","Airline Hwy","Ste A","Destrehan","LA","70047","2502","ST CHARLES",29.98468,-90.35253,"04/13/1989",NA
659438,"WINN-DIXIE 1444","Supermarket","12125","Highway 90",NA,"Luling","LA","70070","3000","ST CHARLES",29.9146,-90.34114,"01/14/1999",NA
1295240,"Best Stop Quick Mart 21","Convenience Store","134","Highway 40 W",NA,"Independence","LA","70443","4810","ST HELENA",30.63893,-90.51796,"08/28/2017",NA
1031599,"Main Street Market & Deli Of Greensburg 01","Convenience Store","6032","Highway 10",NA,"Greensburg","LA","70441","3948","ST HELENA",30.88642,-90.81361,"10/04/2023",NA
340551,"MILLERS GROCERY","Convenience Store","33630","Highway 16",NA,"Amite","LA","70422","6915","ST HELENA",30.69255,-90.62149,"10/19/1999",NA
1557459,"Airline 1 Stop","Convenience Store","352","N Airline Ave",NA,"Gramercy","LA","70052","3624","ST JAMES",30.05339,-90.69327,"08/31/2023",NA
879451,"B & C Seafood","Convenience Store","2155","Highway 18",NA,"Vacherie","LA","70090","5405","ST JAMES",30.0105,-90.72235,"12/07/2009",NA
1152081,"Big River Food And Fuel 15","Convenience Store","1779","Highway 3125",NA,"Gramercy","LA","70052","3552","ST JAMES",30.06275,-90.69933,"06/17/2014",NA
1321475,"Golden Grove Truck Stop","Convenience Store","1391","Highway 3125","LA","Gramercy","LA","70052","3058","ST JAMES",30.06891,-90.68626,"07/10/2018",NA
